category,colour,currency,image,name,offer_price,os_version,page_number,processor,ram,regular_price,rom,url
Mobile,,AED,,Refurbished - iPhone XR With FaceTime Red 128GB 4G LTE,,,36,,,820.0,,https://www.noon.com/uae-en/refurbished-iphone-xr-with-facetime-red-128gb-4g-lte/ZF352BA750F683429E43DZ/p/?o=zf352ba750f683429e43dz-1
Mobile,Sky Blue,AED,,S23 Dual SIM Sky Blue 4GB RAM 128GB 4G - International Version,,Android 12,36,,4 GB,325.7,128 GB,https://www.noon.com/uae-en/s23-dual-sim-sky-blue-4gb-ram-128gb-4g-international-version/N70065753V/p/?o=f400a0f56b2a5cdc
Mobile,Ice Flow,AED,https://f.nooncdn.com/p/v1687262882/N43797787A_1.jpg?format=jpg&width=240,K12 Dual SIM Ice Flow 4GB RAM 64GB 4G LTE - International Version,,,36,MediaTek,4 GB,525.0,64 GB,https://www.noon.com/uae-en/k12-dual-sim-ice-flow-4gb-ram-64gb-4g-lte-international-version/N43797659A/p/?o=bdb53a5ac3f3a10b
Mobile,Carbon Fiber Black,AED,https://f.nooncdn.com/p/pzsku/Z86F3B54F42CF4FAEA5A8Z/45/_/1686817696/27d2a4cf-e3e2-4d2f-892b-11429d223155.jpg?format=jpg&width=240,Caviar Luxury 24K Gold Customized iPhone 14 Pro Limited Edition 512 GB,9349.0,,36,Apple Bionic,6 GB,13999.0,512 GB,https://www.noon.com/uae-en/caviar-luxury-24k-gold-customized-iphone-14-pro-limited-edition-512-gb/Z86F3B54F42CF4FAEA5A8Z/p/?o=z86f3b54f42cf4faea5a8z-1
Mobile,Black,AED,,Caviar Luxury 24k Gold Plated Frame Customized iPhone 15 Pro 512 GB Black Titanium,8599.0,,36,,,9599.0,512 GB,https://www.noon.com/uae-en/caviar-luxury-24k-gold-plated-frame-customized-iphone-15-pro-512-gb-black-titanium/Z02186FD9B944FB19F84AZ/p/?o=z02186fd9b944fb19f84az-1
Mobile,Space Black,AED,,Caviar Luxury Cuztomized Gold Frame Plated for Apple Iphone 14 Pro 512 GB - Space Black,8749.0,,36,,6 GB,9748.0,512 GB,https://www.noon.com/uae-en/caviar-luxury-cuztomized-gold-frame-plated-for-apple-iphone-14-pro-512-gb-space-black/Z7E9D81F7A02BA6EF6D71Z/p/?o=z7e9d81f7a02ba6ef6d71z-1
Mobile,Space Grey,AED,,Renewed - iPad Pro 2018 (3rd Gen) 12.9inch 64GB Wi-Fi 4G Space Grey With FaceTime,,,36,,4 GB,2560.0,64 GB,https://www.noon.com/uae-en/renewed-ipad-pro-2018-3rd-gen-12-9inch-64gb-wi-fi-4g-space-grey-with-facetime/N37412036A/p/?o=edcd753f40860ffe
Mobile,,AED,,Keypad Phone with Ultra Long Standby Time,,,36,,,350.0,,https://www.noon.com/uae-en/keypad-phone-with-ultra-long-standby-time/Z7EEF85CCAE2E594804EDZ/p/?o=z7eef85ccae2e594804edz-1
Mobile,Black,AED,,Redmi Note 13 Pro 5G Black 12GB RAM 512GB Multi-Language Chinese Version,959.0,,36,,12 GB,1049.0,512 GB,https://www.noon.com/uae-en/redmi-note-13-pro-5g-black-12gb-ram-512gb-multi-language-chinese-version/N70086886V/p/?o=c6b1dfef5b999a7d
Mobile,White,AED,https://f.nooncdn.com/p/pnsku/N70021970V/45/_/1699259695/45630790-e7b9-44e1-9696-c399ec856583.jpg?format=jpg&width=240,POCO M5s Dual SIM White 4GB RAM 128GB 4G - Global Version,,Android 12,36,MediaTek Helio,4 GB,444.5,128 GB,https://www.noon.com/uae-en/poco-m5s-dual-sim-white-4gb-ram-128gb-4g-global-version/N70021967V/p/?o=f6b8e24c473ef15e
Mobile,Cream,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,Galaxy Z Fold 5 Single Sim Cream 12GB RAM 256GB 5G - International Version,,,36,,12 GB,3450.0,256 GB,https://www.noon.com/uae-en/galaxy-z-fold-5-single-sim-cream-12gb-ram-256gb-5g-international-version/N53424250A/p/?o=d0d982c7a899b77d
Mobile,Dream Sky,AED,,Redmi Note 11 Dual Sim Dream Sky 4GB RAM 128GB 4G International Version,,,36,,4 GB,390.0,128 GB,https://www.noon.com/uae-en/redmi-note-11-dual-sim-dream-sky-4gb-ram-128gb-4g-international-version/N53380866A/p/?o=cd72099a257ac28d
Mobile,Black,AED,,T101 Dual SIM Black,150.0,,36,,32 MB,250.0,32 MB,https://www.noon.com/uae-en/t101-dual-sim-black/N70064876V/p/?o=a121f664ec55d6cb
Mobile,Grey,AED,,3310 Dual SIM Grey 16MB,,,36,,256 MB,97.45,16 MB,https://www.noon.com/uae-en/3310-dual-sim-grey-16mb/N70080351V/p/?o=d3579a43f0510aaa
Mobile,Gold,AED,,Y55 Dual SIM Gold 16GB 2GB RAM 4G LTE,,,36,,2 GB,150.0,16 GB,https://www.noon.com/uae-en/y55-dual-sim-gold-16gb-2gb-ram-4g-lte/N49748546A/p/?o=ce68f82dee7eadbf
Mobile,Blue,AED,,225 4G TA-1279 DS EG BLUE 64MB RAM Dual Sim,,,36,,64 GB,119.7,128 MB,https://www.noon.com/uae-en/225-4g-ta-1279-ds-eg-blue-64mb-ram-dual-sim/N49920515A/p/?o=b47b5e82554a125f
Mobile,Black,AED,,Renewed - Nova 3i Dual SIM Black 4GB RAM 128GB 4G LTE,,Android 8.0/8.1(Oreo),36,HiSilicon Kirin,4 GB,299.0,128 GB,https://www.noon.com/uae-en/renewed-nova-3i-dual-sim-black-4gb-ram-128gb-4g-lte/N49926611A/p/?o=b58eb2975848db2f
Mobile,Vibrant Gold,AED,https://f.nooncdn.com/p/v1685691826/N53409971A_1.jpg?format=jpg&width=240,Y36 Dual Sim Vibrant Gold 8GB RAM 128GB 4G Middle East Version,899.0,,36,Qualcomm Snapdragon,8 GB,1068.0,128 GB,https://www.noon.com/uae-en/y36-dual-sim-vibrant-gold-8gb-ram-128gb-4g-middle-east-version/N53409970A/p/?o=f89deb27e45c9f2b
Mobile,Black,AED,,Mobile A05s Dual Sim 4Gb Ram 64Gb 4G Color Nebula Black,,,36,,4 GB,295.0,64 GB,https://www.noon.com/uae-en/mobile-a05s-dual-sim-4gb-ram-64gb-4g-color-nebula-black/N70049757V/p/?o=b6ac67351ec0235e
Mobile,Black,AED,,"K11 5G 12GB+256GB 6.7” 120Hz OLED Screen 50MP Main Camera 100W Super Charge 5000mAh Battery OTA, Black Chinese Version",,,36,,12 GB,1250.0,256 GB,https://www.noon.com/uae-en/k11-5g-12gb-256gb-6-7-120hz-oled-screen-50mp-main-camera-100w-super-charge-5000mah-battery-ota-black-chinese-version/N70043957V/p/?o=e9d0d80edf548bcf
Mobile,Purple,AED,,Magic V2 Fold Dual SIM Purple 16GB RAM 512GB 5G - Middle East Version,,,36,,16 GB,5229.0,512 GB,https://www.noon.com/uae-en/magic-v2-fold-dual-sim-purple-16gb-ram-512gb-5g-middle-east-version/N70076643V/p/?o=eefd5c754eca8bed
Mobile,White,AED,,Refurbished - iPhone 12 With Facetime 64GB White 5G,,iOS 14,36,Apple,4 GB,1080.0,64 GB,https://www.noon.com/uae-en/refurbished-iphone-12-with-facetime-64gb-white-5g/N53423045A/p/?o=d100839b554d43fc
Mobile,Blue,AED,,Refurbished - iPhone XR With Facetime Blue 128GB ROM 4G LTE,,,36,Apple,3 GB,1025.0,128 GB,https://www.noon.com/uae-en/refurbished-iphone-xr-with-facetime-blue-128gb-rom-4g-lte/N39448935A/p/?o=fb57abc200f29d0f
Mobile,Cosmic Grey,AED,,Renewed - Galaxy S20 Plus Dual SIM 128GB 12GB RAM,,,36,,12 GB,1050.0,128 GB,https://www.noon.com/uae-en/renewed-galaxy-s20-plus-dual-sim-128gb-12gb-ram/N49149571A/p/?o=fada134426acbc7f
Mobile,Crystal Logo,AED,https://f.nooncdn.com/p/pzsku/Z2DE19861E8256D322A9AZ/45/_/1686816839/1ce2709a-51af-49b5-884b-0da893b18609.jpg?format=jpg&width=240,Caviar Luxury 24K Gold Customized iPhone 14 Pro Limited Edition 256 GB,8849.0,iOS 16,36,Apple Bionic,6 GB,15000.0,256 GB,https://www.noon.com/uae-en/caviar-luxury-24k-gold-customized-iphone-14-pro-limited-edition-256-gb/Z63FB36FF02A994C7D3F5Z/p/?o=z63fb36ff02a994c7d3f5z-1
Mobile,Black,AED,,Redmi Note 13 Pro 5G Dual SIM Black 12GB RAM 256GB - Global Version,,,36,,12 GB,1049.0,256 GB,https://www.noon.com/uae-en/redmi-note-13-pro-5g-dual-sim-black-12gb-ram-256gb-global-version/N70073003V/p/?o=e02f29f5ab1070ab
Mobile,Pink Frame Gold,AED,https://f.nooncdn.com/p/pzsku/Z7C7EA39169EDA1504A80Z/45/_/1686819218/c60063bb-a55d-4e31-af33-a594449bfcdf.jpg?format=jpg&width=240,Caviar Luxury 24K Gold Frame Customized iPhone 14 Pro Max 512 GB,9849.0,iOS 16,36,Apple Bionic,6 GB,15000.0,512 GB,https://www.noon.com/uae-en/caviar-luxury-24k-gold-frame-customized-iphone-14-pro-max-512-gb/Z2C4EE8728D3598FDC12EZ/p/?o=z2c4ee8728d3598fdc12ez-1
Mobile,Space Gray,AED,,Renewed - iPhone 11 Pro With FaceTime Space Gray 64GB 4G LTE,,,36,,4 GB,1254.0,64 GB,https://www.noon.com/uae-en/renewed-iphone-11-pro-with-facetime-space-gray-64gb-4g-lte/N50405663A/p/?o=f5fb1bf14b20f2bb
Mobile,Black,AED,,105 Dual SIM Black 4MB RAM 2G,,,36,,16 MB,55.0,1020 MB,https://www.noon.com/uae-en/105-dual-sim-black-4mb-ram-2g/N53378223A/p/?o=f06ba1e86970ac0d
Mobile,Star Frost White,AED,,Redmi 13C Dual Sim Star Frost White 8Gb Ram 256Gb 5G - Indian Version,,,36,,8 GB,544.0,256 GB,https://www.noon.com/uae-en/redmi-13c-dual-sim-star-frost-white-8gb-ram-256gb-5g-indian-version/N70050255V/p/?o=a39d9be96e9471fe
Mobile,Mystic Black,AED,,Galaxy Note20 Ultra Dual SIM Mystic Black 8GB RAM 256GB 4G LTE - KSA Version,,,36,,8 GB,1499.0,256 GB,https://www.noon.com/uae-en/galaxy-note20-ultra-dual-sim-mystic-black-8gb-ram-256gb-4g-lte-ksa-version/N39593530A/p/?o=b8af910073322d5f
Mobile,Black,AED,,Galaxy A04e Dual SIM Black 3GB RAM 32GB 4G LTE,288.0,,36,,3 GB,389.9,32 GB,https://www.noon.com/uae-en/galaxy-a04e-dual-sim-black-3gb-ram-32gb-4g-lte/N53434088A/p/?o=acf6bdedf6f571bd
Mobile,,AED,,"New Nokia 5310 ,Dual Sim,Classic Feature Phone,with FM Radio, MP3,Arabic version(Black)",79.0,,36,,,89.0,,https://www.noon.com/uae-en/new-nokia-5310-dual-sim-classic-feature-phone-with-fm-radio-mp3-arabic-version-black/Z9996546FC2C67A361FE9Z/p/?o=z9996546fc2c67a361fe9z-1
Mobile,White,AED,,"Redmi Note 13 5G (Arctic White, 256 Gb)  (8 Gb Ram) -Indian Version",,Android 13,36,MediaTek Dimensity,8 GB,888.0,256 GB,https://www.noon.com/uae-en/redmi-note-13-5g-arctic-white-256-gb-8-gb-ram-indian-version/N70039298V/p/?o=c21d99264a1ebfaa
Mobile,Black,AED,,Infinix Hot40 8Gb 256Gb Black 4G LTE,579.0,,36,,8 GB,699.0,256 GB,https://www.noon.com/uae-en/infinix-hot40-8gb-256gb-black-4g-lte/N70035967V/p/?o=a9173a4874d6cd5c
Mobile,Aura Black,AED,,Galaxy Note10 Dual SIM Aura Black 256GB 8GB RAM 4G LTE - KSA Version,,Android 11,36,,8 GB,790.0,256 GB,https://www.noon.com/uae-en/galaxy-note10-dual-sim-aura-black-256gb-8gb-ram-4g-lte-ksa-version/N32551844A/p/?o=e8b298433322941a
Mobile,Black,AED,,Caviar Luxury 24k Gold Plated Customized iPhone 15 Pro Max 256 GB Gold Titanium Carbon Fiber,9499.0,,36,,,11398.8,256 GB,https://www.noon.com/uae-en/caviar-luxury-24k-gold-plated-customized-iphone-15-pro-max-256-gb-gold-titanium-carbon-fiber/Z30D16E4E3311063758EAZ/p/?o=z30d16e4e3311063758eaz-1
Mobile,Natural,AED,,Caviar Luxury 24k Gold Plated Frame Customized iPhone 15 Pro 1 TB Natural Titanium,9699.0,,36,,,10699.0,1000 GB,https://www.noon.com/uae-en/caviar-luxury-24k-gold-plated-frame-customized-iphone-15-pro-1-tb-natural-titanium/Z7FBE6ACFA71F937675DBZ/p/?o=z7fbe6acfa71f937675dbz-1
Mobile,Gold,AED,,Renewed - iPhone 7 Plus With FaceTime Gold 128GB 4G LTE,,iOS 10,36,Apple,3 GB,597.0,128 GB,https://www.noon.com/uae-en/renewed-iphone-7-plus-with-facetime-gold-128gb-4g-lte/N52261048A/p/?o=f41e3489c78ae82c
Mobile,Midnight Black,AED,,90 Dual Sim Midnight Black 8GB RAM 256GB 5G - International Version,,,36,MediaTek Dimensity,8 GB,1399.0,256 GB,https://www.noon.com/uae-en/90-dual-sim-midnight-black-8gb-ram-256gb-5g-international-version/N53435044A/p/?o=dd57994ea652081c
Mobile,Solar Red,AED,,F7 Dual SIM 128GB Solar Red 4G LTE,,Android 8.0/8.1(Oreo),36,Mediatek Helio P60,6 GB,250.0,128 GB,https://www.noon.com/uae-en/f7-dual-sim-128gb-solar-red-4g-lte/N15961174A/p/?o=ee37225cefab61ff
Mobile,Green,AED,https://f.nooncdn.com/p/v1676532786/N53379880A_1.jpg?format=jpg&width=240,Galaxy S23 Ultra 5G Dual SIM Green 12GB RAM 256GB With Travel Adapter - Middle East Version,,,36,,12 GB,2808.0,256 GB,https://www.noon.com/uae-en/galaxy-s23-ultra-5g-dual-sim-green-12gb-ram-256gb-with-travel-adapter-middle-east-version/N53379879A/p/?o=b9a756710c6b32bc
Mobile,Black,AED,,106 2023 Dual SIM Black,164.15,,36,,4 MB,178.0,128 MB,https://www.noon.com/uae-en/106-2023-dual-sim-black/N70029083V/p/?o=fcbfbea89530d8ac
Mobile,Matte Black,AED,https://f.nooncdn.com/p/v1687265306/N53364630A_1.jpg?format=jpg&width=240,Redmi Note 12 5G Dual SIM Matte Black 6GB RAM 128GB - Indian Version,794.0,Android 12,36,Qualcomm Snapdragon,6 GB,989.0,128 GB,https://www.noon.com/uae-en/redmi-note-12-5g-dual-sim-matte-black-6gb-ram-128gb-indian-version/N53364549A/p/?o=c19d2de853aea14d
Mobile,White,AED,,Renewed - iPhone 11 White 128GB 4G LTE 2020 - Slim Packing,,iOS 13,36,Apple,4 GB,974.8,128 GB,https://www.noon.com/uae-en/renewed-iphone-11-white-128gb-4g-lte-2020-slim-packing/N42631208A/p/?o=e5979406d4f3698d
Laptop,Silver,AED,,"Renewed - Macbook Air A1466 (2014) Laptop With 13.3-Inch Display,Intel Core i5 Processor/6th Gen/4GB RAM/251GB SSD/1.5GB Integrated Graphics With English/Arabic Keyboard English/Arabic Silver English/Arabic Silver",995.0,OS X,35,,4 GB,1199.0,251 GB,https://www.noon.com/uae-en/renewed-macbook-air-a1466-2014-laptop-with-13-3-inch-display-intel-core-i5-processor-6th-gen-4gb-ram-251gb-ssd-1-5gb-integrated-graphics-with-english-arabic-keyboard-english-arabic-silver-english-arabic-silver/N51630322A/p/?o=bdf644d579e0bffc
Laptop,Space Grey,AED,,"Renewed - Macbook Pro A1989 (2018) Laptop With 13.3-Inch Display, Intel Core i5 Processor/8th Gen/8GB RAM/256GB SSD/1.5GB Intel Iris Plus Graphics Space Grey",2199.0,macOS Mojave,35,,8 GB,2999.0,256 GB,https://www.noon.com/uae-en/renewed-macbook-pro-a1989-2018-laptop-with-13-3-inch-display-intel-core-i5-processor-8th-gen-8gb-ram-256gb-ssd-1-5gb-intel-iris-plus-graphics-space-grey/N50480284A/p/?o=a0257a053f50b56b
Laptop,Silver,AED,,"Renewed -Macbook Pro A1990 (2018) Laptop With 15.4-Inch Display,Intel core i7 Processor/8th Gen/16GB Ram/256GB SSD/4GB AMD Radean Pro Graphics Silver",2499.0,macOS Mojave,35,,16 GB,3100.0,256 GB,https://www.noon.com/uae-en/renewed-macbook-pro-a1990-2018-laptop-with-15-4-inch-display-intel-core-i7-processor-8th-gen-16gb-ram-256gb-ssd-4gb-amd-radean-pro-graphics-silver/N53376778A/p/?o=eefbcc50ee6e68da
Laptop,Space Grey,AED,,"Renewed - Macbook Pro A1706 (2017) Laptop With 13.3-Inch Display,Intel Core i5 Processor/7th Gen/8GB RAM/512GB SSD/1.5GB Intel Iris Plus Graphics English Space Grey English Space Grey",2349.0,macOS Mojave,35,,8 GB,2819.0,512 GB,https://www.noon.com/uae-en/renewed-macbook-pro-a1706-2017-laptop-with-13-3-inch-display-intel-core-i5-processor-7th-gen-8gb-ram-512gb-ssd-1-5gb-intel-iris-plus-graphics-english-space-grey-english-space-grey/N50479758A/p/?o=e0b064d2e58c22eb
Laptop,Black,AED,,"Renewed - Latitude 5550 (2015) Laptop With 15.6-Inch Display, Intel Core i3 Processor/5th Gen/8GB RAM/128GB SSD/Intel HD Graphics Black English Black",599.0,Windows 7,35,,8 GB,779.0,128 GB,https://www.noon.com/uae-en/renewed-latitude-5550-2015-laptop-with-15-6-inch-display-intel-core-i3-processor-5th-gen-8gb-ram-128gb-ssd-intel-hd-graphics-black-english-black/N53334068A/p/?o=cb42bd6e5bbb1d2a
Laptop,Black,AED,,"Renewed - ThinkPad Yoga 370 2017 Laptop With 14-Inch Touchscreen Display,Intel Core i5 Processor/Quad Core/4GB RAM/256GB SSD/Intel HD 620 Graphics English Black",,Windows 10,35,,4 GB,899.0,256 GB,https://www.noon.com/uae-en/renewed-thinkpad-yoga-370-2017-laptop-with-14-inch-touchscreen-display-intel-core-i5-processor-quad-core-4gb-ram-256gb-ssd-intel-hd-620-graphics-english-black/N70052942V/p/?o=acc0c5293ab094ab
Laptop,Silver,AED,,"Renewed - ProBook 450 G8 Notebook 15.6-Inch Display,Intel Core i3 HD/11th Gen/12GB RAM/512GB SSD/Windows 10 English/Arabic Silver",1099.0,Windows 10,35,,12 GB,1299.0,512 GB,https://www.noon.com/uae-en/renewed-probook-450-g8-notebook-15-6-inch-display-intel-core-i3-hd-11th-gen-12gb-ram-512gb-ssd-windows-10-english-arabic-silver/N70041428V/p/?o=e8a9f78f460afb0d
Laptop,Black,AED,,"Renewed - Latitude E7280 Laptop With 12.5-Inch Display,Intel Core i5 Processor/8GB RAM/256GB SSD/Windows 10 English Black",599.0,Windows 10,35,,8 GB,719.0,256 GB,https://www.noon.com/uae-en/renewed-latitude-e7280-laptop-with-12-5-inch-display-intel-core-i5-processor-8gb-ram-256gb-ssd-windows-10-english-black/N70060095V/p/?o=b164f45fd7f2898a
Laptop,Black,AED,,"Renewed - Elitebook 840 G4 Laptop With 14Inch Display,Intel Dual-Core i5 Processor/8GB RAM/512 HDD/Window 10 Black",777.7,Windows 10 Pro,35,,8 GB,899.0,512 GB,https://www.noon.com/uae-en/renewed-elitebook-840-g4-laptop-with-14inch-display-intel-dual-core-i5-processor-8gb-ram-512-hdd-window-10-black/N53361365A/p/?o=d24a188c59c261fd
Laptop,Black,AED,,"Renewed - Latitude 7480  (2017) Laptop With 14-Inch Display, Intel Core i5 Processor/6th Gen/8GB RAM/500GB HDD/Intel HD Graphics Black English Black",689.0,Windows 7,35,,8 GB,999.0,500 GB,https://www.noon.com/uae-en/renewed-latitude-7480-2017-laptop-with-14-inch-display-intel-core-i5-processor-6th-gen-8gb-ram-500gb-hdd-intel-hd-graphics-black-english-black/N53334165A/p/?o=a9be925f749112ed
Laptop,Space Grey,AED,,"Renewed - Macbook Pro A1706 (2017) Laptop With 13.3-Inch Display, Intel Core i7 Processor/7th Gen/8GB RAM/512GB SSD/1.5GB Intel Iris Plus Graphics Space Grey",1889.0,macOS Mojave,35,,8 GB,2339.0,512 GB,https://www.noon.com/uae-en/renewed-macbook-pro-a1706-2017-laptop-with-13-3-inch-display-intel-core-i7-processor-7th-gen-8gb-ram-512gb-ssd-1-5gb-intel-iris-plus-graphics-space-grey/N50479790A/p/?o=be2276d52cf06f0d
Laptop,Black,AED,,"Renewed - Thinkpad L480 Laptop With 14-Inch HD Display,Intel corei5-8250U/4GB/128GB SSD Hard/ english Black english Black",498.0,,35,,4 GB,750.0,128 GB,https://www.noon.com/uae-en/renewed-thinkpad-l480-laptop-with-14-inch-hd-display-intel-corei5-8250u-4gb-128gb-ssd-hard-english-black-english-black/N53431694A/p/?o=f9c8ee3c8cc216ea
Laptop,Silver,AED,,"Renewed - Surface Book 3 15"" Touch-Screen PixelSense - 2-in-1 Laptop - Intel Core i7-10TH Gen - 16GB Memory - 512GB SSD - 6GB GRAPHICS GTX 1660 TI MAX Q - Platinum KEYBOARD ENG ARABIC English/Arabic Silver",3750.0,Windows 11,35,,16 GB,4499.0,512 GB,https://www.noon.com/uae-en/renewed-surface-book-3-15-touch-screen-pixelsense-2-in-1-laptop-intel-core-i7-10th-gen-16gb-memory-512gb-ssd-6gb-graphics-gtx-1660-ti-max-q-platinum-keyboard-eng-arabic-english-arabic-silver/N70014267V/p/?o=b2efa67f3f55ef6b
Laptop,Space Grey,AED,,"Renewed - Macbook Pro A1990 (2018) Laptop With 15.4-Inch Display,Intel Core i9 Processor/9th gen/16GB RAM/1TB SSD/4GB AMD Radeon Pro Graphics Space Grey",3865.0,macOS Mojave,35,,16 GB,5999.0,1 TB,https://www.noon.com/uae-en/renewed-macbook-pro-a1990-2018-laptop-with-15-4-inch-display-intel-core-i9-processor-9th-gen-16gb-ram-1tb-ssd-4gb-amd-radeon-pro-graphics-space-grey/N50479607A/p/?o=fdc9c25870e466db
Laptop,Black,AED,,"Renewed - Latitude 7250  (2015) Laptop With 12.5-Inch Display, Intel Core i7 Processor/5th Gen/8GB RAM/128GB SSD/Intel HD Graphics Black English Black",1950.0,Windows 10,35,,8 GB,2639.0,128 GB,https://www.noon.com/uae-en/renewed-latitude-7250-2015-laptop-with-12-5-inch-display-intel-core-i7-processor-5th-gen-8gb-ram-128gb-ssd-intel-hd-graphics-black-english-black/N53335020A/p/?o=b78526d2f1e249ac
Laptop,Black,AED,,"Renewed - Zbook G2 Mobile Workstation Laptop With 15.6-Inch Display, Intel Core i5 Processor/4th Gen/8GB RAM/256GB SSD/2GB Intel HD Graphics 4600 English Black",1200.0,Windows 10 Pro,35,,8 GB,1439.0,256 GB,https://www.noon.com/uae-en/renewed-zbook-g2-mobile-workstation-laptop-with-15-6-inch-display-intel-core-i5-processor-4th-gen-8gb-ram-256gb-ssd-2gb-intel-hd-graphics-4600-english-black/N53331013A/p/?o=a5d20c5f95604f1d
Laptop,Space Grey,AED,,"Renewed - Macbook Pro A1990 (2019) Laptop With 15.4-Inch Display, Intel Core i9 Processor/9th Gen/16GB RAM/1TB SSD/4GB AMD Radeon Pro Graphics Space Grey",2999.0,macOS Mojave,35,,16 GB,3959.0,1 TB,https://www.noon.com/uae-en/renewed-macbook-pro-a1990-2019-laptop-with-15-4-inch-display-intel-core-i9-processor-9th-gen-16gb-ram-1tb-ssd-4gb-amd-radeon-pro-graphics-space-grey/N50482211A/p/?o=a6cce2259a78d1ad
Laptop,Black,AED,,"Refurbished - Latitude 7440  (2014) Laptop With 14-Inch Display, Intel Core i5 Processor/4th Gen/4GB RAM/128GB SSD/Intel HD Graphics Black English Black",520.0,Windows 8,35,,4 GB,999.0,128 GB,https://www.noon.com/uae-en/refurbished-latitude-7440-2014-laptop-with-14-inch-display-intel-core-i5-processor-4th-gen-4gb-ram-128gb-ssd-intel-hd-graphics-black-english-black/N53335388A/p/?o=c740e62f87a702fd
Laptop,Silver,AED,,"Renewed - Surface Book 3 2-in-1 Laptop With 15-Inch Touch-Screen Display,Intel Core i7-10TH Gen/16GB RAM/512GB SSD/6GB GRAPHICS GTX 1660 TI MAX Q English/Arabic Silver",3850.0,Windows 11,35,,16 GB,4619.0,512 GB,https://www.noon.com/uae-en/renewed-surface-book-3-2-in-1-laptop-with-15-inch-touch-screen-display-intel-core-i7-10th-gen-16gb-ram-512gb-ssd-6gb-graphics-gtx-1660-ti-max-q-english-arabic-silver/N53435026A/p/?o=cf1e14ccf4b6616c
Laptop,Black,AED,,"Renewed - ThinkPad X390 2018 Laptop With 13.3-Inch Display,Intel Core i5 Processor/Quad Core/8GB RAM/256GB SSD/Intel UHD Graphics 620 English Black",613.0,Windows 10,35,,8 GB,699.0,256 GB,https://www.noon.com/uae-en/renewed-thinkpad-x390-2018-laptop-with-13-3-inch-display-intel-core-i5-processor-quad-core-8gb-ram-256gb-ssd-intel-uhd-graphics-620-english-black/N70052710V/p/?o=b8f887390ee8ed5b
Laptop,Silver,AED,,"Renewed - ProBook 430 G7 Laptop With 13.3-Inch Full HD Touch Display,Core i5/Dual Core/10th Gen/16GB RAM/256GB SSD/Windows 10/Intel HD Graphics English Silver",,Windows 10,35,,16 GB,1343.0,256 GB,https://www.noon.com/uae-en/renewed-probook-430-g7-laptop-with-13-3-inch-full-hd-touch-display-core-i5-dual-core-10th-gen-16gb-ram-256gb-ssd-windows-10-intel-hd-graphics-english-silver/N70065091V/p/?o=dbc168877607e45d
Laptop,Black,AED,,"Refurbished - Latitude 5280 (2017) Laptop With 12.5-Inch Display, Intel Core i5 Processor/7th Gen/8GB RAM/256GB SSD/Intel HD Graphics Black English Black",,Windows 10,35,,8 GB,800.0,256 GB,https://www.noon.com/uae-en/refurbished-latitude-5280-2017-laptop-with-12-5-inch-display-intel-core-i5-processor-7th-gen-8gb-ram-256gb-ssd-intel-hd-graphics-black-english-black/N53335303A/p/?o=c50ea79c08576f4b
Laptop,Silver,AED,,"Renewed - Latitude E6440 Laptop With 14-Inch Display,Intel Core i5 Processor/4th Gen/8GB RAM/512GB SSD/intel HD Graphics Silver",471.8,Windows 10,35,,8 GB,569.0,512 GB,https://www.noon.com/uae-en/renewed-latitude-e6440-laptop-with-14-inch-display-intel-core-i5-processor-4th-gen-8gb-ram-512gb-ssd-intel-hd-graphics-silver/N49487626A/p/?o=cffec30eace681fb
Laptop,Black,AED,,"Renewed – Thinkpad T470s (2017) Laptop With 14-Inch Display, Intel Core i5 Processor/7th Gen/8GB RAM/256GB SSD/Integrated Graphics English Black",799.0,Windows 10 Pro,35,,8 GB,1999.0,256 GB,https://www.noon.com/uae-en/renewed-thinkpad-t470s-2017-laptop-with-14-inch-display-intel-core-i5-processor-7th-gen-8gb-ram-256gb-ssd-integrated-graphics-english-black/N53357002A/p/?o=f85778aee3fbfecd
Laptop,Black,AED,,"Renewed - Latitude 7280 Laptop With 12.5-Inch Display,Intel Core i5 Processor/7th Gen/8GB RAM/128GB SSD/Intel HD Graphics English Black",598.95,Windows 10,35,,8 GB,839.0,128 GB,https://www.noon.com/uae-en/renewed-latitude-7280-laptop-with-12-5-inch-display-intel-core-i5-processor-7th-gen-8gb-ram-128gb-ssd-intel-hd-graphics-english-black/N53334537A/p/?o=c7e187871228148c
